,genetic,length,mass,exercise,smoking,alcohol,sugar,lifespan
1624,74.0,193.0,87.4,1.4,7.1,0.1,5.9,72.3
1625,73.9,195.0,95.0,2.1,17.4,2.5,8.0,71.1
1626,75.3,171.0,88.6,1.0,13.4,0.9,8.7,71.5
1627,85.6,172.0,128.7,4.7,5.0,0.5,3.5,86.0
1628,85.9,190.0,67.0,2.2,19.6,4.1,7.3,81.0
1629,81.4,175.0,122.6,1.4,6.3,1.0,2.4,78.5
1630,77.4,161.0,83.3,1.2,17.2,0.5,12.0,70.4
1631,85.4,181.0,85.6,1.6,12.6,0.3,3.7,83.4
1632,73.4,185.0,116.0,1.6,0.2,4.9,13.8,71.3
1633,79.0,181.0,122.0,2.3,16.6,0.4,6.7,73.4
1634,91.9,173.0,68.6,3.1,19.9,2.9,6.0,86.9
1635,80.4,203.0,65.4,1.5,19.0,0.9,5.0,77.2
1636,85.4,182.0,71.4,2.2,0.4,0.2,4.0,86.7
1637,86.1,161.0,70.8,4.8,8.4,2.1,3.6,88.7
1638,78.9,183.0,115.4,1.8,9.9,1.5,8.2,75.3
1639,96.8,169.0,74.3,1.7,4.8,1.4,5.8,96.7
1640,83.2,198.0,139.7,3.6,4.0,4.6,9.8,82.2
1641,79.7,195.0,74.9,3.4,8.3,1.6,3.6,80.8
1642,85.6,175.0,76.4,2.4,0.1,4.7,9.9,85.4
1643,79.4,170.0,116.0,2.7,3.4,5.2,3.2,77.6
1644,69.9,157.0,68.5,1.6,16.6,4.3,8.4,64.3
1645,71.7,204.0,100.7,2.9,9.2,0.6,4.3,71.5
1646,74.1,183.0,106.2,3.6,8.3,4.1,10.0,73.3
1647,77.7,214.0,93.3,1.6,2.9,1.5,13.1,77.3
1648,87.4,166.0,133.4,1.5,20.5,5.3,5.6,81.0
1649,89.2,207.0,65.4,2.2,13.4,4.1,8.6,86.3
1650,94.1,178.0,60.8,1.4,11.1,3.8,2.8,91.8
1651,80.1,194.0,120.8,1.2,6.9,1.0,7.3,77.7
1652,87.6,190.0,134.8,3.5,21.2,0.6,6.5,85.3
1653,87.1,180.0,122.6,1.1,22.1,2.0,5.2,79.6
1654,90.1,174.0,77.3,1.4,2.6,1.3,11.8,89.6
1655,79.5,193.0,85.9,2.0,10.9,5.2,8.0,78.6
1656,80.5,177.0,88.7,0.7,20.5,3.7,9.5,72.9
1657,89.4,164.0,79.9,2.4,5.5,0.2,10.6,88.9
1658,85.3,193.0,76.5,2.7,0.3,5.4,3.3,87.0
1659,82.9,186.0,54.3,1.0,22.0,1.2,5.3,79.1
1660,88.7,185.0,57.2,1.7,1.4,2.9,6.1,88.5
1661,85.9,173.0,70.5,2.2,0.7,2.5,9.0,87.1
1662,80.6,191.0,105.0,3.9,3.0,0.1,5.7,82.5
1663,74.2,170.0,55.8,1.7,0.7,5.2,4.8,74.2
1664,89.0,181.0,75.4,2.6,14.8,2.9,7.7,85.9
1665,82.8,176.0,107.2,0.8,6.0,0.5,6.4,80.9
1666,72.7,168.0,63.5,3.6,1.0,0.7,2.1,76.2
1667,95.7,163.0,121.0,3.0,16.4,0.9,4.7,92.3
1668,70.6,156.0,135.9,1.2,13.4,0.6,7.5,62.0
1669,93.4,200.0,77.6,1.3,12.5,3.5,3.0,90.5
1670,79.8,183.0,87.7,2.8,18.6,0.5,6.1,75.9
1671,74.0,174.0,95.7,1.4,8.7,2.6,10.6,70.0
1672,79.9,202.0,75.9,3.4,15.0,0.2,4.2,78.4
1673,78.4,174.0,86.9,5.4,1.1,5.6,4.9,81.5
1674,81.0,188.0,53.3,2.1,20.5,1.8,5.4,76.1
1675,69.9,178.0,73.4,1.9,6.9,0.3,2.5,69.7
1676,90.1,174.0,117.9,0.2,5.2,4.3,11.4,86.0
1677,73.5,190.0,75.7,4.5,11.0,0.4,3.6,73.1
1678,70.0,183.0,69.5,1.6,0.3,3.9,7.1,69.4
1679,87.8,177.0,96.1,2.5,20.4,0.5,4.3,84.3
1680,83.0,174.0,60.5,2.1,6.0,0.7,2.8,83.0
1681,80.8,164.0,95.0,2.5,17.4,2.9,6.2,75.0
1682,100.2,182.0,95.2,3.3,19.6,0.6,10.5,96.6
1683,74.9,176.0,142.8,1.6,0.4,4.1,5.5,71.9
1684,86.2,154.0,96.1,2.0,9.3,0.9,10.8,83.0
1685,76.4,184.0,118.1,1.9,12.7,4.5,2.7,73.1
1686,82.0,155.0,92.2,1.1,11.4,5.4,7.3,77.2
1687,87.2,195.0,52.3,1.8,21.2,1.1,1.7,83.5
1688,83.8,194.0,87.1,3.4,0.5,2.8,4.3,86.2
1689,75.4,192.0,91.3,2.2,1.1,0.4,5.1,76.8
1690,91.8,195.0,118.6,0.8,18.9,0.9,7.2,86.9
1691,88.1,197.0,87.7,2.4,0.2,1.3,6.5,90.1
1692,98.6,200.0,121.0,4.6,12.3,6.0,3.1,98.7
1693,97.4,184.0,65.5,1.7,8.8,5.6,8.7,94.0
1694,84.2,184.0,90.0,1.4,19.0,1.7,2.7,79.9
1695,90.4,184.0,82.8,2.9,16.6,3.3,3.5,88.6
1696,86.6,187.0,100.1,2.1,16.6,0.6,8.7,83.2
1697,77.0,193.0,52.8,2.3,20.1,0.6,6.2,73.9
1698,78.6,183.0,116.7,2.4,12.1,5.1,7.5,74.3
1699,76.5,176.0,111.4,5.1,20.5,0.4,9.6,73.0
1700,86.6,198.0,91.5,1.9,10.8,4.3,9.0,84.6
1701,83.4,202.0,134.9,4.0,10.4,2.1,6.3,81.9
1702,81.2,179.0,116.5,4.0,9.2,1.3,2.6,80.9
1703,84.3,193.0,117.7,1.9,21.7,2.0,7.5,79.9
1704,99.3,187.0,63.9,1.1,12.9,2.8,12.8,96.2
1705,85.3,180.0,100.8,2.1,13.1,0.6,7.1,82.1
1706,87.0,173.0,83.1,2.9,10.8,2.3,2.4,84.5
1707,76.3,186.0,84.5,1.3,21.1,3.6,9.1,68.6
1708,65.7,166.0,105.9,4.0,3.9,5.7,5.0,65.4
1709,76.2,180.0,92.5,1.7,5.2,0.6,11.3,75.2
1710,86.3,208.0,74.8,1.7,3.5,1.6,4.9,86.6
1711,66.0,196.0,81.6,3.1,4.5,0.3,3.4,66.6
1712,77.4,183.0,139.1,1.3,10.9,3.8,5.4,73.4
1713,76.1,182.0,116.7,3.1,6.0,0.9,4.2,74.4
1714,96.3,172.0,66.6,1.2,12.7,3.8,3.2,92.8
1715,85.2,172.0,62.2,1.3,12.8,5.0,7.6,79.3
1716,68.0,183.0,54.5,1.2,21.5,4.1,4.9,60.8
1717,78.7,169.0,74.8,3.8,5.8,4.5,10.2,78.8
1718,76.4,163.0,94.4,3.8,3.2,0.2,8.5,76.9
1719,76.1,169.0,91.8,1.4,5.4,1.8,7.5,75.3
1720,78.6,177.0,73.6,4.4,18.8,2.1,3.6,77.0
1721,87.9,176.0,86.4,1.4,3.5,0.8,8.1,86.7
1722,100.3,181.0,63.6,1.6,3.7,1.4,5.5,100.1
1723,84.3,194.0,107.4,2.2,3.1,3.4,10.1,83.6
1724,78.9,198.0,58.0,1.0,13.4,1.3,6.3,76.5
1725,86.3,183.0,57.8,2.5,3.3,5.1,4.9,84.9
1726,87.3,188.0,132.8,1.0,15.5,2.3,7.7,85.9
1727,73.2,201.0,68.4,2.0,11.7,0.1,6.6,71.8
1728,87.0,189.0,66.6,3.9,19.5,2.2,6.9,85.3
1729,98.0,200.0,63.9,2.1,7.9,4.4,7.0,96.3
1730,78.2,212.0,83.2,3.6,16.7,3.3,5.5,76.6
1731,81.5,195.0,162.5,4.5,7.2,1.2,8.0,80.6
1732,77.9,198.0,87.4,0.6,15.8,0.1,10.3,73.8
1733,92.1,197.0,121.6,1.5,12.0,5.3,9.2,87.5
1734,80.5,160.0,157.6,4.0,2.4,0.5,2.6,76.5
1735,88.7,192.0,122.3,1.8,6.9,2.4,5.7,87.3
1736,79.4,186.0,106.0,2.5,12.5,1.6,4.1,76.8
1737,66.6,171.0,104.5,1.4,2.3,0.7,7.9,65.3
1738,78.2,202.0,68.8,4.8,16.1,3.8,7.1,77.0
1739,83.7,179.0,59.6,4.3,10.3,1.4,11.3,84.1
1740,78.8,194.0,139.7,0.7,0.6,0.3,6.8,77.8
1741,80.8,198.0,78.7,3.6,7.1,1.4,2.9,81.5
1742,86.3,175.0,99.8,2.8,3.6,4.3,6.0,88.1
1743,96.8,164.0,78.8,2.7,15.6,1.5,7.3,94.5
1744,99.9,177.0,56.1,4.1,18.3,2.2,11.1,99.6
1745,82.0,189.0,108.4,2.4,1.5,0.4,6.8,82.3
1746,73.6,183.0,132.0,1.9,16.6,2.7,5.6,68.1
1747,76.8,185.0,81.7,3.0,7.9,0.8,7.1,76.3
1748,90.8,193.0,118.4,1.6,21.1,4.1,8.6,84.4
1749,80.1,182.0,74.2,1.4,19.7,5.3,10.6,74.0
1750,70.5,174.0,81.7,1.5,0.2,1.7,6.2,71.2
1751,94.1,179.0,76.3,1.7,0.3,0.6,2.4,95.1
1752,73.7,198.0,58.2,3.9,5.7,4.2,3.5,72.5
1753,87.1,188.0,81.8,2.9,17.8,1.4,5.0,83.1
1754,78.7,169.0,117.3,2.1,0.0,3.0,7.1,77.2
1755,78.4,195.0,129.5,4.7,21.0,4.7,9.4,72.9
1756,65.0,183.0,112.0,0.3,7.4,5.7,6.9,60.7
1757,76.6,187.0,119.0,0.7,0.7,2.2,5.8,75.5
1758,79.2,205.0,91.7,4.7,8.0,1.0,1.9,80.1
1759,70.3,175.0,58.4,2.9,7.5,0.8,6.5,69.5
1760,89.7,160.0,123.4,1.5,17.1,0.7,8.6,83.3
1761,92.0,168.0,95.7,2.7,17.7,0.6,5.0,90.4
1762,78.1,203.0,100.7,3.1,20.1,4.7,7.6,74.4
1763,76.5,163.0,76.3,3.6,18.4,0.7,7.8,72.2
1764,78.4,188.0,155.0,2.2,11.4,4.7,7.7,72.7
1765,85.7,169.0,59.2,1.5,12.1,0.8,6.8,85.5
1766,78.8,185.0,94.5,1.1,16.6,0.5,2.6,74.9
1767,88.2,187.0,120.5,1.9,8.7,5.6,2.0,84.2
1768,80.1,194.0,62.7,3.4,8.2,1.1,8.5,80.6
1769,65.2,173.0,90.4,2.1,4.0,2.3,5.8,64.7
1770,79.2,184.0,69.1,3.2,9.0,0.7,11.3,77.1
1771,83.1,200.0,120.1,0.4,16.5,0.6,5.1,78.0
1772,81.4,181.0,63.1,2.4,13.1,0.4,10.7,76.9
1773,80.7,189.0,144.4,2.0,3.2,0.3,8.7,79.1
1774,73.0,181.0,66.1,2.2,0.1,1.2,12.8,74.1
1775,73.9,187.0,55.9,3.8,9.6,3.8,7.2,72.9
1776,85.0,193.0,84.8,2.3,8.9,0.3,5.6,84.9
1777,86.5,211.0,50.4,0.5,14.0,1.0,10.2,82.7
1778,87.6,200.0,86.2,1.3,19.9,6.0,4.7,84.5
1779,67.7,186.0,56.9,1.4,19.2,5.3,10.4,62.7
1780,89.0,170.0,73.4,1.6,8.6,1.3,7.9,86.9
1781,82.3,183.0,76.6,2.9,16.3,0.4,7.0,79.4
1782,78.1,156.0,101.6,4.3,0.3,5.8,3.2,77.5
1783,77.7,183.0,111.5,3.5,19.4,0.4,3.3,77.2
1784,79.7,175.0,53.2,1.9,11.4,0.4,4.4,77.5
1785,91.3,167.0,136.3,3.7,18.3,1.4,5.1,83.7
1786,74.1,201.0,111.8,1.7,15.9,5.5,6.4,68.1
1787,73.1,194.0,120.5,3.4,6.8,1.6,4.7,74.0
1788,76.5,198.0,63.8,2.0,9.5,5.7,10.2,72.5
1789,78.4,183.0,91.6,3.1,10.8,0.9,5.9,77.7
1790,87.9,193.0,85.1,2.5,5.1,1.3,8.6,87.4
1791,81.4,189.0,61.3,2.0,19.0,1.4,3.8,76.1
1792,96.9,166.0,88.9,3.3,4.7,0.5,5.5,97.7
1793,77.5,179.0,87.8,1.2,12.1,0.5,5.6,73.8
1794,94.1,170.0,73.1,2.4,2.7,4.5,4.7,93.2
1795,82.3,170.0,109.7,5.0,1.5,0.2,9.3,84.1
1796,82.7,204.0,107.1,3.6,0.2,0.8,3.5,85.7
1797,84.6,191.0,69.5,3.4,14.6,5.2,7.0,81.8
1798,87.8,160.0,59.9,1.7,2.8,1.4,3.8,87.7
1799,80.6,174.0,112.0,3.2,11.1,4.3,3.6,77.1
1800,88.7,205.0,113.5,2.5,13.0,1.3,7.6,86.6
1801,84.8,179.0,86.8,0.2,13.2,1.4,2.5,80.8
1802,83.2,191.0,104.1,4.9,1.3,5.0,10.5,84.0
1803,85.2,157.0,59.2,1.7,6.4,5.8,4.4,83.6
1804,89.2,178.0,102.2,2.1,0.1,1.9,8.3,89.4
1805,86.1,185.0,60.0,2.2,9.3,2.0,5.6,84.8
1806,86.0,173.0,69.5,2.5,19.0,1.8,2.3,82.1
1807,82.7,189.0,95.7,0.8,1.1,0.2,5.1,82.5
1808,78.0,213.0,102.6,0.8,4.7,3.9,7.1,75.2
1809,79.4,200.0,66.1,2.0,21.6,2.6,10.6,74.4
1810,100.1,193.0,60.6,2.3,6.5,0.9,4.7,100.4
1811,79.8,186.0,119.6,4.9,18.7,0.3,6.9,77.3
1812,79.5,157.0,158.0,1.9,14.1,1.8,6.7,67.2
1813,99.1,170.0,112.9,3.5,12.5,0.7,7.8,95.4
1814,100.1,175.0,78.2,4.3,11.9,2.6,2.5,100.3
1815,76.4,167.0,88.8,3.4,7.4,1.2,7.0,76.1
1816,77.3,195.0,86.1,4.2,8.9,5.0,10.2,76.4
1817,80.1,187.0,66.9,1.2,7.7,2.5,12.1,78.4
1818,65.6,180.0,56.0,2.8,1.4,3.3,5.9,65.6
1819,79.7,166.0,153.9,3.0,11.5,4.4,2.7,72.9
1820,88.5,166.0,51.5,3.0,0.1,5.2,8.3,90.5
1821,85.7,170.0,79.0,1.9,19.1,0.4,3.6,84.1
1822,85.8,172.0,93.0,2.3,9.3,0.7,2.4,85.1
1823,79.1,182.0,95.4,2.8,0.5,1.1,8.6,79.5
1824,79.0,189.0,103.0,2.5,6.2,2.0,3.6,78.3
1825,77.7,165.0,68.4,1.9,7.5,4.8,5.3,76.4
1826,78.8,181.0,65.2,1.9,0.7,0.8,3.0,79.6
1827,84.8,207.0,102.9,1.5,0.0,2.5,4.5,84.9
1828,85.0,188.0,82.7,1.7,2.5,5.0,10.2,84.2
1829,84.4,203.0,58.2,1.7,17.5,5.3,1.9,81.9
1830,80.8,167.0,103.2,2.2,13.3,0.1,8.8,77.1
1831,72.8,187.0,64.7,2.0,13.3,3.8,9.7,69.3
1832,79.2,213.0,120.1,5.0,0.6,0.7,5.9,82.1
1833,74.1,167.0,145.9,1.9,4.0,3.5,9.4,69.1
1834,75.0,203.0,104.6,1.6,20.3,0.2,4.7,70.5
1835,80.0,183.0,115.6,2.6,17.5,4.1,6.4,73.9
1836,64.1,188.0,98.9,4.0,11.1,5.4,4.6,61.4
1837,79.2,185.0,117.4,2.3,11.3,0.2,6.6,77.5
1838,90.3,177.0,81.4,1.2,8.6,5.2,6.2,86.4
1839,81.4,207.0,74.4,5.0,7.5,0.5,9.0,82.1
1840,89.1,194.0,135.3,0.9,21.4,4.8,6.8,83.7
1841,83.9,188.0,78.1,3.1,19.7,3.0,3.8,81.5
1842,93.8,177.0,145.1,1.6,19.1,3.9,6.0,88.0
1843,81.2,183.0,61.4,3.1,0.5,0.4,3.5,84.1
1844,75.0,177.0,83.5,1.8,13.7,4.4,7.7,70.8
1845,82.7,169.0,132.1,1.0,8.0,0.8,4.3,78.5
1846,85.0,189.0,90.3,3.8,13.5,1.8,8.6,83.7
1847,75.3,171.0,115.0,2.2,9.6,4.7,5.3,71.7
1848,79.2,183.0,72.6,3.7,1.7,0.8,2.1,82.2
1849,78.7,200.0,56.4,4.1,0.4,5.4,9.6,80.1
1850,78.7,173.0,111.6,2.3,0.5,0.8,3.6,78.5
1851,70.9,194.0,77.9,3.0,0.3,4.0,11.9,71.6
1852,93.9,185.0,120.0,0.2,0.5,0.7,8.5,92.2
1853,87.2,164.0,88.2,3.2,10.4,1.1,3.3,85.2
1854,83.0,173.0,76.5,5.1,21.1,0.6,9.7,81.5
1855,79.2,163.0,85.7,1.1,18.1,4.9,7.9,74.0
1856,75.9,177.0,96.6,4.1,4.7,4.2,3.2,76.1
1857,75.4,177.0,112.7,4.5,1.0,2.8,8.5,77.5
1858,72.9,193.0,110.8,1.0,20.4,1.1,7.0,66.3
1859,89.7,187.0,76.0,2.4,15.5,0.3,10.3,85.7
1860,77.4,210.0,56.5,1.6,14.8,1.4,2.5,75.6
1862,95.6,197.0,77.3,2.7,11.9,1.4,3.1,92.8
1863,71.6,191.0,122.7,2.4,0.2,5.3,2.5,71.3
1864,87.1,206.0,90.3,3.1,16.0,4.5,7.3,80.7
1865,82.0,204.0,88.4,1.6,8.7,2.8,7.2,80.3
1866,82.0,180.0,89.6,1.6,12.9,5.0,4.1,79.2
1867,73.9,155.0,115.7,1.4,11.0,4.2,4.5,67.3
1868,101.8,203.0,64.6,1.9,12.3,2.7,8.1,99.6
1869,90.2,180.0,85.6,2.3,17.2,0.8,3.0,88.1
1870,87.0,181.0,65.0,2.8,13.5,2.9,5.1,85.1
1871,81.4,178.0,98.7,2.7,5.1,4.4,8.8,79.8
1872,64.6,180.0,125.1,1.5,0.1,2.9,5.3,64.0
1873,88.2,197.0,85.4,2.3,0.2,3.2,7.9,88.9
1874,93.7,194.0,72.8,3.7,9.5,1.1,4.2,93.8
1875,77.6,172.0,139.7,1.5,4.4,3.0,5.5,73.4
1876,97.0,161.0,105.7,3.0,21.7,1.7,6.2,91.1
1877,82.4,195.0,52.7,1.6,0.1,0.3,2.4,83.2
1878,88.7,191.0,67.0,3.2,20.7,5.0,3.4,83.0
1879,72.7,165.0,97.3,2.2,6.6,1.2,10.7,69.8
1880,91.9,195.0,102.3,2.5,14.0,0.5,3.3,90.6
1881,90.9,190.0,84.3,1.0,13.0,0.2,7.1,87.4
1882,89.1,191.0,84.2,0.7,10.2,1.8,7.3,87.2
1883,91.6,174.0,108.4,0.9,13.7,1.4,5.4,85.9
1884,65.9,203.0,57.8,1.5,8.3,0.4,9.3,64.4
1885,78.4,162.0,52.8,4.8,2.7,0.7,7.0,79.8
1886,78.1,173.0,115.1,3.1,3.7,0.3,8.5,77.7
1887,67.0,171.0,71.9,3.4,0.0,0.4,9.4,69.1
1888,89.6,186.0,52.1,3.4,2.3,5.2,9.9,89.4
1889,89.6,187.0,55.2,1.7,0.2,6.0,6.6,89.4
1890,83.7,199.0,141.5,1.9,6.6,0.3,3.0,80.9
1891,99.9,169.0,112.6,0.8,9.8,4.3,10.4,93.6
1892,90.6,178.0,58.1,1.2,19.9,1.6,6.5,83.5
1893,86.4,195.0,86.9,0.6,2.5,1.2,4.8,85.5
1894,81.0,155.0,55.4,3.8,21.9,4.8,7.8,76.1
1895,101.7,176.0,62.6,3.8,10.7,0.7,7.1,101.6
1896,73.8,204.0,104.1,0.4,15.7,0.8,6.6,70.8
1897,78.9,194.0,137.5,2.3,4.2,0.5,9.1,77.9
1898,85.1,201.0,53.4,1.2,14.3,0.8,8.4,81.0
1899,69.0,199.0,74.5,2.0,0.4,1.1,13.2,69.3
1900,83.2,181.0,97.6,1.0,19.1,2.2,3.2,78.2
1901,75.7,170.0,65.7,1.7,21.2,4.2,9.7,70.5
1902,72.9,180.0,66.7,0.1,13.8,0.7,8.5,69.1
1903,84.5,182.0,59.4,1.8,7.5,0.5,6.7,83.7
1904,77.2,190.0,161.3,1.6,10.6,1.7,6.8,72.9
1905,87.4,205.0,75.9,3.1,13.0,1.4,6.4,86.6
1906,85.9,191.0,104.7,2.1,17.8,4.4,3.7,81.4
1907,86.9,200.0,141.0,1.3,0.3,1.3,5.3,86.5
1908,77.9,193.0,88.0,2.4,0.0,5.1,10.1,78.3
1909,81.0,174.0,75.7,4.8,12.5,1.2,3.4,81.7
1910,90.4,176.0,108.7,3.5,0.2,0.8,2.8,90.9
1911,92.8,175.0,104.0,3.3,9.0,0.6,1.5,92.1
1912,89.9,180.0,83.2,5.0,10.3,5.1,8.9,88.7
1913,86.1,176.0,50.7,1.3,0.7,4.8,2.9,84.7
1914,91.3,189.0,112.9,2.3,3.0,4.5,9.9,89.5
1915,73.9,209.0,123.9,1.5,12.9,5.9,7.1,69.5
1916,77.7,190.0,92.8,3.7,20.4,4.8,5.5,74.1
1917,84.6,206.0,98.4,1.0,6.7,5.7,5.9,81.2
1918,83.8,208.0,136.1,2.8,20.4,0.3,6.8,77.7
1919,77.3,183.0,81.4,2.0,14.6,0.2,9.5,75.6
1920,96.0,173.0,57.3,3.5,9.2,0.7,3.8,95.6
1921,90.2,179.0,124.4,2.5,3.0,5.2,6.1,89.2
1922,83.1,158.0,61.4,2.3,9.1,4.5,4.0,81.2
1923,93.9,191.0,79.5,4.8,4.5,3.6,6.7,93.6
1924,95.3,194.0,84.9,1.4,4.5,1.7,4.8,94.3
1925,79.9,187.0,107.9,1.9,16.7,0.4,9.3,76.7
1926,80.5,208.0,98.9,1.8,1.4,5.2,9.2,79.4
1927,84.9,181.0,83.9,2.0,0.7,5.0,1.7,85.6
1928,87.6,203.0,62.5,2.1,0.4,0.8,1.9,89.1
1929,82.2,205.0,112.6,1.6,0.2,1.1,3.6,82.8
1930,74.1,176.0,82.2,3.6,14.6,5.5,4.8,72.3
1931,68.7,177.0,96.6,2.2,12.2,0.6,5.0,66.2
1932,77.1,187.0,135.2,1.3,4.6,2.2,5.1,75.7
1933,88.2,171.0,90.0,3.5,9.7,2.4,5.2,87.8
1934,83.4,174.0,114.4,4.1,0.1,0.3,1.7,85.4
1935,83.6,195.0,119.4,1.3,13.9,4.3,7.9,78.0
1936,87.5,183.0,70.2,0.5,14.3,0.0,4.6,83.8
1937,80.5,164.0,129.6,0.6,11.2,1.6,3.1,75.0
1938,79.0,169.0,70.5,1.3,20.8,2.7,8.4,73.8
1939,87.4,167.0,70.7,0.4,17.4,4.0,7.8,81.5
1940,77.7,184.0,103.1,1.5,15.3,2.8,2.1,74.2
1941,89.3,182.0,160.6,2.2,0.1,4.1,6.0,86.9
1942,95.9,197.0,90.8,1.1,15.8,0.4,4.6,92.6
1943,78.5,164.0,98.7,2.0,3.8,3.7,5.9,76.6
1944,74.5,191.0,62.2,1.1,0.2,0.9,2.4,74.9
1945,80.8,199.0,95.0,4.5,11.4,2.3,6.0,80.2
1946,83.5,183.0,121.2,2.4,21.6,0.9,5.0,79.1
1947,94.2,191.0,74.6,1.5,11.4,3.8,6.9,91.6
1948,89.6,154.0,101.6,1.9,7.3,2.5,7.8,86.6
1949,99.4,172.0,154.3,2.2,19.0,5.2,2.4,88.9
1950,89.6,177.0,124.4,3.0,0.5,0.1,4.6,90.5
1951,86.1,187.0,68.8,2.0,1.0,1.2,7.1,86.1
1952,80.5,169.0,126.5,2.4,12.9,0.2,5.6,76.7
1953,71.1,173.0,57.1,2.6,17.6,2.8,9.5,66.4
1954,87.9,206.0,63.6,3.3,0.2,0.5,3.4,90.1
1955,78.4,175.0,60.8,2.0,19.5,4.2,4.5,75.9
1956,88.7,179.0,72.3,2.1,7.1,1.7,5.5,87.2
1957,78.3,191.0,55.7,1.0,19.1,0.8,7.6,74.3
1958,85.2,182.0,98.2,2.3,20.8,5.9,2.0,79.6
1959,88.6,181.0,57.9,1.5,3.3,2.0,10.5,87.1
1960,70.1,205.0,115.6,3.6,16.7,1.1,7.6,68.5
1961,64.3,182.0,156.3,3.4,0.3,1.5,4.0,63.5
1962,78.5,186.0,149.0,1.4,0.1,1.2,4.8,77.1
1963,78.6,197.0,103.3,1.4,0.4,0.9,3.9,78.7
1964,78.9,180.0,67.4,0.7,16.6,3.7,0.8,74.6
1965,90.6,205.0,123.5,1.9,6.1,1.3,10.3,89.2
1966,88.3,191.0,109.7,2.8,5.2,1.4,8.2,89.5
1967,70.4,196.0,58.3,4.1,20.6,0.8,6.5,68.8
1968,80.9,189.0,112.0,5.1,12.5,1.7,2.8,81.2
1969,87.6,194.0,128.8,1.2,19.4,0.4,7.7,82.4
1970,82.8,185.0,89.5,5.5,14.6,1.1,5.3,82.6
1971,88.6,170.0,75.5,3.3,17.3,0.5,6.2,84.2
1972,75.6,191.0,89.0,3.1,11.2,3.2,4.2,74.6
1973,78.0,177.0,68.8,1.6,13.6,0.7,7.3,75.4
1974,92.4,189.0,54.9,3.3,18.4,3.8,6.2,89.8
1975,79.9,171.0,108.9,0.5,11.7,0.3,6.1,74.8
1976,85.8,183.0,111.5,1.2,4.3,3.9,4.6,82.9
1977,83.4,165.0,72.3,0.6,11.8,0.4,9.1,79.8
1978,81.5,177.0,75.8,0.4,20.9,5.3,7.2,77.0
1979,70.1,197.0,138.7,3.1,6.0,6.0,9.7,68.8
1980,81.8,176.0,60.2,1.1,6.9,1.8,7.6,80.1
1981,80.7,177.0,76.7,3.9,20.4,1.0,7.1,80.6
1982,77.7,192.0,51.5,2.5,19.7,2.1,3.4,72.1
1983,77.6,181.0,55.4,4.0,4.7,0.9,7.4,78.2
1984,92.2,180.0,55.3,2.8,0.3,0.7,8.6,93.0
1985,88.3,170.0,94.2,2.2,0.5,0.9,4.4,89.3
1986,89.3,206.0,57.5,3.1,16.5,4.9,9.3,87.5
1987,74.8,199.0,55.6,1.7,11.7,0.5,11.6,70.6
1988,77.2,178.0,73.4,3.2,3.1,3.7,7.9,78.5
1989,76.2,173.0,99.7,3.4,1.4,0.4,6.8,76.6
1990,83.9,166.0,69.2,4.3,2.8,5.1,4.0,84.2
1991,74.2,192.0,103.6,4.7,16.1,1.3,8.7,72.3
1992,81.7,178.0,103.8,1.7,7.5,4.5,2.0,80.0
1993,77.7,172.0,119.7,4.6,6.6,1.0,8.3,77.0
1994,87.5,173.0,69.9,3.3,20.1,4.2,12.5,83.5
1995,79.4,173.0,59.7,1.4,21.0,0.2,6.9,75.2
1996,84.4,176.0,112.0,1.8,4.8,0.7,3.4,83.4
1997,82.1,180.0,123.5,1.5,14.3,0.9,2.0,78.1
1998,80.7,190.0,73.2,2.7,9.8,0.7,8.8,79.4
1999,83.1,202.0,71.8,2.2,5.6,1.8,8.4,82.5
2000,81.9,205.0,70.9,2.6,8.6,0.9,1.2,80.1
2001,79.7,195.0,96.7,0.4,2.7,3.6,2.3,77.6
2002,74.7,208.0,79.1,1.1,8.9,1.8,8.4,71.7
2003,74.1,180.0,125.9,1.5,0.5,0.9,8.6,72.8
2004,85.7,173.0,54.0,0.1,0.3,0.7,2.9,85.4
2005,91.3,183.0,67.5,1.4,10.8,1.0,7.6,89.0
2006,72.0,161.0,80.0,2.9,6.3,5.8,10.7,71.6
2007,84.6,195.0,85.5,1.8,14.8,0.9,7.9,81.5
2008,85.9,181.0,92.9,0.1,21.8,1.5,5.2,82.6
2009,84.4,189.0,51.5,1.9,13.3,0.6,7.3,81.0
2010,78.5,173.0,99.2,0.7,14.2,0.6,3.8,73.8
2011,82.1,170.0,99.2,1.0,0.4,5.1,9.6,79.1
2012,76.0,201.0,104.9,1.7,10.5,0.9,3.6,72.7
2013,79.9,170.0,86.5,1.8,8.6,5.8,7.6,75.3
2014,78.8,198.0,57.1,1.7,21.2,4.8,4.0,74.8
2015,89.6,170.0,66.8,3.2,18.1,0.9,10.1,86.6
2016,79.1,177.0,94.0,2.0,16.6,2.7,5.9,77.8
2017,82.2,176.0,87.9,1.5,21.2,3.3,6.6,74.3
2018,77.5,161.0,113.9,1.9,4.7,2.9,7.6,74.4
2019,82.7,197.0,80.0,3.1,15.4,4.6,4.8,78.8
2020,80.0,208.0,54.6,0.9,3.7,3.8,6.7,78.2
2021,80.7,184.0,59.4,0.4,15.1,3.3,4.1,76.7
2022,81.9,192.0,106.5,2.3,0.1,4.2,4.3,81.7
2023,73.8,206.0,135.2,0.6,14.4,2.8,4.3,69.2
