,genetic,length,mass,exercise,smoking,alcohol,sugar,lifespan
409,82.0,161.0,78.0,3.0,16.0,3.0,2.0,87.0
410,82.0,176.0,79.0,2.0,0.0,6.0,3.0,87.0
411,82.0,202.0,87.0,1.0,16.0,8.0,2.0,70.0
412,82.0,179.0,60.0,3.0,7.0,2.0,1.0,101.0
413,82.0,201.0,91.0,2.0,21.0,4.0,3.0,74.0
414,82.0,198.0,71.0,3.0,17.0,7.0,1.0,88.0
415,82.0,180.0,74.0,3.0,10.0,8.0,4.0,87.0
416,82.0,168.0,68.0,2.0,0.0,4.0,3.0,93.0
417,82.0,180.0,89.0,2.0,3.0,4.0,2.0,91.0
418,82.0,161.0,90.0,2.0,13.0,6.0,3.0,71.0
419,82.0,189.0,62.0,1.0,19.0,4.0,2.0,70.0
420,82.0,199.0,80.0,1.0,17.0,6.0,3.0,68.0
421,82.0,201.0,100.0,1.0,21.0,9.0,5.0,56.0
422,82.0,196.0,92.0,1.0,11.0,7.0,1.0,72.0
423,82.0,185.0,66.0,3.0,9.0,1.0,1.0,100.0
424,82.0,192.0,63.0,0.0,4.0,6.0,2.0,76.0
425,82.0,177.0,100.0,2.0,11.0,1.0,1.0,82.0
426,82.0,173.0,66.0,2.0,17.0,4.0,2.0,83.0
427,82.0,184.0,78.0,1.0,0.0,9.0,4.0,78.0
428,82.0,173.0,94.0,2.0,16.0,8.0,2.0,66.0
429,82.0,208.0,93.0,1.0,4.0,4.0,1.0,87.0
430,82.0,213.0,89.0,1.0,2.0,3.0,2.0,87.0
431,82.0,201.0,82.0,1.0,3.0,4.0,3.0,79.0
432,82.0,190.0,84.0,2.0,0.0,6.0,3.0,84.0
433,82.0,184.0,82.0,4.0,21.0,0.0,2.0,94.0
434,82.0,190.0,111.0,2.0,4.0,8.0,2.0,76.0
435,82.0,174.0,83.0,2.0,6.0,2.0,2.0,84.0
436,82.0,172.0,73.0,1.0,9.0,7.0,2.0,71.0
437,82.0,191.0,80.0,2.0,11.0,6.0,4.0,80.0
438,82.0,205.0,74.0,2.0,19.0,9.0,3.0,71.0
439,82.0,177.0,86.0,1.0,14.0,6.0,3.0,69.0
440,82.0,197.0,91.0,3.0,19.0,5.0,5.0,76.0
441,82.0,186.0,101.0,3.0,21.0,5.0,2.0,82.0
442,82.0,173.0,65.0,4.0,4.0,7.0,2.0,106.0
443,82.0,199.0,64.0,1.0,5.0,5.0,2.0,83.0
444,82.0,194.0,64.0,1.0,5.0,3.0,3.0,86.0
445,82.0,169.0,61.0,3.0,13.0,7.0,2.0,90.0
446,82.0,204.0,71.0,2.0,0.0,2.0,3.0,94.0
447,82.0,182.0,75.0,1.0,1.0,5.0,3.0,78.0
448,82.0,173.0,77.0,1.0,12.0,10.0,4.0,62.0
449,82.0,187.0,103.0,2.0,2.0,7.0,2.0,81.0
450,82.0,175.0,100.0,1.0,0.0,8.0,1.0,73.0
451,82.0,184.0,76.0,3.0,2.0,3.0,4.0,92.0
452,82.0,197.0,80.0,1.0,19.0,5.0,2.0,71.0
453,82.0,161.0,85.0,1.0,20.0,6.0,2.0,59.0
454,82.0,180.0,98.0,2.0,1.0,6.0,3.0,82.0
455,82.0,181.0,87.0,4.0,20.0,7.0,1.0,91.0
456,82.0,190.0,83.0,1.0,20.0,10.0,4.0,59.0
457,82.0,179.0,69.0,3.0,18.0,0.0,3.0,87.0
458,82.0,204.0,70.0,1.0,10.0,9.0,2.0,80.0
459,82.0,170.0,71.0,3.0,19.0,7.0,4.0,76.0
460,82.0,182.0,78.0,3.0,3.0,3.0,2.0,96.0
461,82.0,179.0,83.0,1.0,13.0,6.0,2.0,64.0
462,82.0,201.0,71.0,1.0,13.0,8.0,2.0,75.0
463,82.0,189.0,73.0,0.0,4.0,9.0,2.0,69.0
464,82.0,193.0,74.0,1.0,17.0,6.0,2.0,71.0
465,82.0,192.0,109.0,1.0,4.0,8.0,2.0,76.0
466,82.0,190.0,96.0,1.0,4.0,4.0,2.0,81.0
467,82.0,180.0,69.0,2.0,16.0,3.0,2.0,77.0
468,82.0,172.0,70.0,2.0,0.0,7.0,3.0,85.0
469,82.0,180.0,98.0,1.0,6.0,6.0,2.0,75.0
470,82.0,203.0,64.0,2.0,21.0,7.0,3.0,72.0
471,82.0,188.0,104.0,1.0,14.0,9.0,2.0,64.0
472,82.0,207.0,78.0,2.0,0.0,4.0,1.0,101.0
473,82.0,188.0,93.0,1.0,2.0,7.0,3.0,70.0
474,82.0,163.0,77.0,1.0,13.0,0.0,2.0,78.0
475,82.0,196.0,68.0,1.0,18.0,7.0,4.0,64.0
476,82.0,179.0,70.0,1.0,15.0,9.0,1.0,69.0
477,82.0,187.0,67.0,1.0,1.0,6.0,3.0,83.0
478,82.0,176.0,80.0,3.0,21.0,8.0,4.0,76.0
479,82.0,181.0,77.0,2.0,20.0,9.0,1.0,73.0
480,82.0,180.0,80.0,1.0,5.0,8.0,3.0,73.0
481,82.0,175.0,87.0,1.0,3.0,9.0,2.0,77.0
482,82.0,180.0,73.0,1.0,3.0,3.0,1.0,83.0
483,82.0,199.0,95.0,1.0,17.0,1.0,1.0,78.0
484,82.0,179.0,87.0,2.0,5.0,1.0,2.0,89.0
485,82.0,193.0,81.0,3.0,18.0,9.0,2.0,84.0
486,82.0,202.0,74.0,2.0,20.0,1.0,2.0,87.0
487,82.0,199.0,76.0,1.0,9.0,1.0,4.0,78.0
488,82.0,184.0,83.0,2.0,20.0,8.0,3.0,74.0
489,82.0,154.0,95.0,1.0,5.0,6.0,4.0,62.0
490,82.0,176.0,65.0,3.0,8.0,8.0,2.0,96.0
491,82.0,193.0,93.0,3.0,14.0,1.0,3.0,89.0
492,82.0,189.0,88.0,1.0,13.0,7.0,4.0,68.0
493,82.0,164.0,64.0,1.0,13.0,7.0,2.0,70.0
494,82.0,180.0,63.0,1.0,1.0,9.0,3.0,76.0
495,82.0,183.0,97.0,2.0,9.0,7.0,3.0,80.0
496,82.0,173.0,64.0,1.0,5.0,5.0,3.0,76.0
497,82.0,198.0,77.0,1.0,8.0,6.0,1.0,76.0
498,82.0,185.0,91.0,2.0,0.0,0.0,1.0,103.0
499,82.0,186.0,73.0,1.0,22.0,1.0,4.0,64.0
500,82.0,173.0,67.0,1.0,0.0,7.0,2.0,85.0
501,82.0,196.0,74.0,1.0,11.0,6.0,3.0,73.0
502,82.0,172.0,68.0,2.0,18.0,7.0,1.0,83.0
503,82.0,196.0,69.0,3.0,1.0,8.0,4.0,94.0
504,82.0,173.0,101.0,2.0,6.0,8.0,2.0,78.0
505,82.0,213.0,91.0,3.0,2.0,6.0,4.0,94.0
506,82.0,172.0,72.0,1.0,0.0,6.0,4.0,76.0
507,82.0,208.0,76.0,1.0,0.0,8.0,5.0,80.0
508,82.0,164.0,96.0,2.0,18.0,7.0,3.0,67.0
509,82.0,174.0,67.0,2.0,20.0,9.0,3.0,73.0
510,82.0,174.0,96.0,2.0,8.0,9.0,2.0,81.0
511,82.0,165.0,67.0,2.0,20.0,1.0,3.0,74.0
512,82.0,182.0,73.0,2.0,2.0,10.0,3.0,83.0
513,82.0,164.0,77.0,2.0,8.0,7.0,3.0,73.0
514,82.0,194.0,96.0,2.0,1.0,3.0,2.0,86.0
515,82.0,175.0,66.0,3.0,18.0,2.0,2.0,92.0
516,82.0,190.0,93.0,1.0,12.0,6.0,4.0,64.0
517,82.0,181.0,91.0,1.0,16.0,9.0,3.0,61.0
518,82.0,160.0,98.0,3.0,18.0,6.0,2.0,75.0
519,82.0,188.0,89.0,2.0,20.0,8.0,4.0,60.0
520,82.0,206.0,68.0,0.0,1.0,0.0,4.0,76.0
521,82.0,184.0,93.0,1.0,14.0,9.0,3.0,63.0
522,82.0,171.0,62.0,2.0,0.0,5.0,4.0,91.0
523,82.0,192.0,72.0,2.0,4.0,9.0,2.0,87.0
524,82.0,208.0,89.0,1.0,0.0,2.0,1.0,88.0
525,82.0,158.0,83.0,1.0,4.0,6.0,5.0,63.0
526,82.0,186.0,63.0,2.0,8.0,4.0,3.0,82.0
527,82.0,188.0,92.0,1.0,12.0,9.0,2.0,68.0
528,82.0,183.0,82.0,2.0,1.0,5.0,3.0,87.0
529,82.0,183.0,83.0,0.0,3.0,3.0,1.0,78.0
530,82.0,192.0,86.0,1.0,0.0,5.0,3.0,82.0
531,82.0,194.0,88.0,1.0,19.0,4.0,2.0,67.0
532,82.0,189.0,83.0,2.0,1.0,0.0,3.0,91.0
533,82.0,168.0,61.0,0.0,16.0,0.0,3.0,62.0
534,82.0,194.0,73.0,2.0,22.0,4.0,3.0,72.0
535,82.0,193.0,100.0,2.0,0.0,8.0,3.0,88.0
536,82.0,208.0,92.0,2.0,8.0,4.0,1.0,86.0
537,82.0,183.0,85.0,3.0,12.0,6.0,1.0,91.0
538,82.0,180.0,66.0,2.0,15.0,6.0,2.0,81.0
539,82.0,184.0,92.0,1.0,21.0,7.0,3.0,62.0
540,82.0,196.0,63.0,1.0,20.0,5.0,1.0,70.0
541,82.0,187.0,93.0,1.0,19.0,4.0,2.0,64.0
542,82.0,188.0,92.0,3.0,18.0,3.0,3.0,81.0
543,82.0,184.0,85.0,1.0,9.0,9.0,3.0,69.0
544,82.0,207.0,86.0,1.0,9.0,8.0,4.0,72.0
545,82.0,185.0,107.0,0.0,8.0,9.0,4.0,54.0
546,82.0,175.0,83.0,1.0,4.0,3.0,1.0,78.0
547,82.0,191.0,79.0,1.0,19.0,8.0,3.0,63.0
548,82.0,168.0,93.0,2.0,6.0,6.0,2.0,83.0
549,82.0,170.0,68.0,1.0,6.0,3.0,4.0,68.0
550,82.0,188.0,72.0,2.0,0.0,4.0,4.0,92.0
551,82.0,180.0,65.0,0.0,0.0,8.0,4.0,69.0
552,82.0,181.0,94.0,1.0,2.0,7.0,1.0,80.0
553,82.0,188.0,87.0,3.0,21.0,0.0,3.0,82.0
554,82.0,168.0,86.0,2.0,14.0,1.0,4.0,73.0
555,82.0,189.0,84.0,3.0,16.0,8.0,3.0,84.0
556,82.0,173.0,70.0,1.0,16.0,2.0,2.0,69.0
557,82.0,163.0,87.0,2.0,2.0,7.0,3.0,75.0
558,82.0,194.0,69.0,2.0,7.0,7.0,3.0,90.0
559,82.0,172.0,97.0,2.0,7.0,7.0,2.0,77.0
560,82.0,175.0,95.0,1.0,3.0,6.0,3.0,73.0
561,82.0,189.0,70.0,1.0,21.0,6.0,3.0,68.0
562,82.0,179.0,71.0,2.0,10.0,7.0,1.0,87.0
563,82.0,177.0,91.0,1.0,21.0,8.0,3.0,60.0
564,82.0,189.0,84.0,3.0,9.0,8.0,1.0,94.0
565,82.0,184.0,61.0,1.0,19.0,9.0,2.0,70.0
566,82.0,170.0,84.0,1.0,8.0,9.0,4.0,62.0
567,82.0,168.0,70.0,2.0,19.0,3.0,2.0,80.0
568,82.0,181.0,80.0,2.0,9.0,7.0,2.0,86.0
569,82.0,177.0,95.0,2.0,2.0,4.0,2.0,83.0
570,82.0,186.0,84.0,1.0,22.0,4.0,3.0,66.0
571,82.0,185.0,79.0,2.0,9.0,6.0,2.0,84.0
572,82.0,164.0,65.0,1.0,3.0,3.0,2.0,76.0
573,82.0,193.0,74.0,1.0,21.0,4.0,3.0,63.0
574,82.0,172.0,62.0,2.0,9.0,8.0,1.0,85.0
575,82.0,167.0,94.0,1.0,2.0,8.0,2.0,71.0
576,82.0,160.0,75.0,1.0,18.0,8.0,2.0,64.0
577,82.0,172.0,83.0,1.0,9.0,6.0,3.0,68.0
578,82.0,183.0,80.0,1.0,1.0,6.0,1.0,81.0
579,82.0,192.0,68.0,1.0,11.0,5.0,2.0,81.0
580,82.0,177.0,78.0,2.0,8.0,1.0,3.0,81.0
581,82.0,183.0,77.0,3.0,0.0,1.0,2.0,101.0
582,82.0,163.0,80.0,2.0,12.0,3.0,3.0,77.0
583,82.0,174.0,87.0,2.0,18.0,8.0,2.0,67.0
584,82.0,174.0,90.0,1.0,13.0,9.0,2.0,60.0
585,82.0,189.0,91.0,1.0,20.0,4.0,3.0,66.0
586,82.0,157.0,79.0,1.0,16.0,8.0,3.0,57.0
587,82.0,180.0,65.0,1.0,4.0,4.0,4.0,72.0
588,82.0,173.0,73.0,1.0,9.0,1.0,1.0,82.0
589,82.0,168.0,70.0,3.0,0.0,5.0,4.0,93.0
590,82.0,167.0,67.0,2.0,0.0,8.0,1.0,87.0
591,82.0,186.0,71.0,3.0,3.0,2.0,2.0,106.0
592,82.0,193.0,76.0,2.0,15.0,9.0,1.0,83.0
593,82.0,201.0,82.0,3.0,13.0,8.0,4.0,81.0
594,82.0,176.0,82.0,1.0,7.0,7.0,3.0,71.0
595,82.0,175.0,71.0,1.0,7.0,2.0,2.0,80.0
596,82.0,199.0,83.0,1.0,2.0,8.0,3.0,76.0
597,82.0,188.0,64.0,1.0,10.0,8.0,3.0,73.0
598,82.0,195.0,100.0,2.0,4.0,9.0,3.0,76.0
599,82.0,192.0,97.0,1.0,18.0,6.0,1.0,67.0
600,82.0,168.0,94.0,1.0,14.0,3.0,2.0,62.0
601,82.0,172.0,62.0,1.0,1.0,7.0,1.0,83.0
602,82.0,208.0,94.0,1.0,10.0,6.0,3.0,70.0
603,82.0,163.0,70.0,3.0,4.0,6.0,3.0,93.0
604,82.0,180.0,70.0,1.0,17.0,6.0,3.0,63.0
605,82.0,185.0,91.0,1.0,1.0,7.0,2.0,81.0
606,82.0,182.0,71.0,0.0,9.0,8.0,3.0,64.0
607,82.0,192.0,78.0,3.0,15.0,10.0,2.0,91.0
608,82.0,184.0,93.0,4.0,16.0,8.0,2.0,91.0
609,82.0,186.0,68.0,2.0,0.0,3.0,2.0,99.0
610,82.0,170.0,67.0,1.0,12.0,2.0,2.0,77.0
611,82.0,189.0,70.0,1.0,0.0,6.0,2.0,82.0
612,82.0,164.0,69.0,1.0,12.0,5.0,1.0,75.0
613,82.0,188.0,93.0,1.0,12.0,4.0,2.0,67.0
614,82.0,180.0,69.0,0.0,9.0,3.0,1.0,73.0
615,82.0,178.0,87.0,1.0,19.0,4.0,2.0,67.0
616,82.0,182.0,60.0,3.0,5.0,6.0,1.0,100.0
617,82.0,194.0,81.0,2.0,0.0,10.0,2.0,94.0
618,82.0,185.0,101.0,2.0,7.0,9.0,3.0,81.0
619,82.0,186.0,91.0,2.0,15.0,5.0,3.0,76.0
620,82.0,168.0,90.0,3.0,21.0,7.0,4.0,69.0
621,82.0,193.0,78.0,3.0,8.0,5.0,2.0,92.0
622,82.0,173.0,66.0,2.0,1.0,7.0,2.0,88.0
623,82.0,155.0,75.0,1.0,18.0,5.0,3.0,62.0
624,82.0,174.0,84.0,1.0,6.0,1.0,3.0,72.0
625,82.0,162.0,63.0,1.0,20.0,9.0,1.0,64.0
626,82.0,193.0,87.0,1.0,10.0,2.0,3.0,79.0
627,82.0,162.0,77.0,2.0,19.0,3.0,4.0,75.0
628,82.0,186.0,87.0,1.0,12.0,7.0,3.0,65.0
629,82.0,183.0,64.0,2.0,2.0,9.0,4.0,79.0
630,82.0,197.0,86.0,2.0,22.0,2.0,4.0,76.0
631,82.0,193.0,82.0,1.0,0.0,9.0,2.0,80.0
632,82.0,187.0,80.0,0.0,8.0,7.0,2.0,68.0
633,82.0,167.0,96.0,1.0,1.0,5.0,3.0,73.0
634,82.0,189.0,75.0,2.0,4.0,3.0,1.0,88.0
635,82.0,193.0,74.0,1.0,12.0,8.0,2.0,71.0
636,82.0,197.0,85.0,1.0,18.0,4.0,4.0,62.0
637,82.0,177.0,73.0,2.0,13.0,8.0,1.0,84.0
638,82.0,183.0,73.0,3.0,0.0,6.0,2.0,98.0
639,82.0,160.0,71.0,2.0,16.0,5.0,3.0,77.0
640,82.0,189.0,74.0,1.0,1.0,0.0,2.0,86.0
641,82.0,169.0,83.0,1.0,17.0,6.0,1.0,66.0
642,82.0,198.0,91.0,3.0,14.0,7.0,2.0,88.0
643,82.0,180.0,86.0,1.0,21.0,2.0,2.0,65.0
644,82.0,174.0,71.0,1.0,7.0,8.0,2.0,75.0
645,82.0,185.0,67.0,1.0,1.0,1.0,3.0,88.0
646,82.0,185.0,65.0,1.0,12.0,5.0,4.0,69.0
647,82.0,179.0,95.0,3.0,15.0,7.0,4.0,82.0
648,82.0,167.0,64.0,2.0,9.0,6.0,1.0,86.0
649,82.0,180.0,79.0,3.0,9.0,8.0,2.0,91.0
650,82.0,185.0,95.0,1.0,14.0,5.0,4.0,60.0
651,82.0,185.0,89.0,1.0,20.0,9.0,2.0,59.0
652,82.0,171.0,92.0,1.0,6.0,5.0,1.0,75.0
653,82.0,196.0,75.0,1.0,13.0,0.0,2.0,81.0
654,82.0,163.0,76.0,1.0,14.0,8.0,2.0,63.0
655,82.0,176.0,82.0,2.0,6.0,9.0,1.0,87.0
656,82.0,199.0,66.0,1.0,17.0,6.0,2.0,67.0
657,82.0,185.0,89.0,2.0,10.0,0.0,3.0,85.0
658,82.0,183.0,85.0,1.0,0.0,9.0,2.0,75.0
659,82.0,175.0,78.0,1.0,6.0,4.0,2.0,77.0
660,82.0,177.0,69.0,2.0,0.0,9.0,2.0,91.0
661,82.0,186.0,89.0,0.0,3.0,1.0,2.0,76.0
662,82.0,173.0,70.0,1.0,0.0,8.0,4.0,78.0
663,82.0,211.0,63.0,1.0,1.0,8.0,2.0,83.0
664,82.0,171.0,73.0,2.0,4.0,9.0,4.0,76.0
665,82.0,189.0,95.0,1.0,14.0,7.0,1.0,74.0
666,82.0,197.0,81.0,2.0,17.0,9.0,4.0,67.0
667,82.0,172.0,98.0,1.0,10.0,7.0,4.0,59.0
668,82.0,163.0,71.0,2.0,21.0,5.0,3.0,75.0
669,82.0,177.0,77.0,1.0,16.0,8.0,2.0,65.0
670,82.0,176.0,103.0,0.0,21.0,3.0,1.0,54.0
671,82.0,171.0,75.0,2.0,14.0,8.0,3.0,77.0
672,82.0,203.0,73.0,1.0,1.0,1.0,3.0,83.0
673,82.0,190.0,61.0,2.0,12.0,10.0,4.0,75.0
674,82.0,170.0,71.0,2.0,10.0,1.0,2.0,87.0
675,82.0,193.0,64.0,0.0,10.0,6.0,2.0,72.0
676,82.0,189.0,74.0,1.0,0.0,3.0,1.0,86.0
677,82.0,178.0,96.0,1.0,10.0,6.0,3.0,68.0
678,82.0,170.0,74.0,2.0,5.0,7.0,2.0,83.0
679,82.0,200.0,65.0,3.0,2.0,5.0,4.0,96.0
680,82.0,169.0,97.0,3.0,17.0,7.0,3.0,76.0
681,82.0,200.0,86.0,1.0,6.0,6.0,1.0,83.0
682,82.0,200.0,94.0,1.0,13.0,9.0,2.0,69.0
683,82.0,171.0,77.0,2.0,20.0,6.0,2.0,80.0
684,82.0,188.0,84.0,3.0,12.0,8.0,4.0,81.0
685,82.0,183.0,69.0,1.0,1.0,8.0,5.0,69.0
686,82.0,181.0,67.0,3.0,10.0,0.0,2.0,101.0
687,82.0,178.0,78.0,3.0,3.0,8.0,4.0,85.0
688,82.0,180.0,106.0,2.0,13.0,3.0,4.0,72.0
689,82.0,182.0,73.0,2.0,8.0,6.0,3.0,80.0
690,82.0,156.0,73.0,1.0,0.0,8.0,4.0,69.0
691,81.0,175.0,91.0,1.0,0.0,3.0,2.0,82.0
692,81.0,181.0,78.0,3.0,1.0,5.0,2.0,101.0
693,81.0,186.0,86.0,1.0,5.0,6.0,3.0,72.0
694,81.0,197.0,94.0,1.0,3.0,5.0,3.0,79.0
695,81.0,181.0,66.0,0.0,22.0,6.0,2.0,57.0
696,81.0,182.0,62.0,2.0,8.0,6.0,2.0,89.0
697,81.0,159.0,90.0,2.0,22.0,3.0,3.0,62.0
698,81.0,199.0,70.0,2.0,11.0,4.0,2.0,93.0
699,81.0,196.0,67.0,2.0,20.0,1.0,2.0,78.0
700,81.0,188.0,71.0,2.0,2.0,10.0,4.0,84.0
701,81.0,195.0,86.0,1.0,20.0,6.0,2.0,64.0
702,81.0,191.0,99.0,0.0,17.0,5.0,4.0,51.0
703,81.0,171.0,76.0,0.0,8.0,9.0,3.0,59.0
704,81.0,201.0,60.0,3.0,9.0,6.0,1.0,96.0
705,81.0,203.0,82.0,1.0,2.0,7.0,1.0,81.0
706,81.0,186.0,68.0,2.0,1.0,5.0,3.0,89.0
707,81.0,200.0,64.0,3.0,15.0,2.0,3.0,92.0
708,81.0,194.0,72.0,2.0,12.0,7.0,4.0,72.0
709,81.0,200.0,66.0,1.0,15.0,8.0,3.0,63.0
710,81.0,202.0,70.0,1.0,13.0,9.0,2.0,70.0
711,81.0,196.0,70.0,1.0,8.0,6.0,2.0,81.0
712,81.0,189.0,97.0,2.0,1.0,6.0,4.0,83.0
713,81.0,207.0,95.0,0.0,13.0,9.0,2.0,61.0
714,81.0,190.0,79.0,0.0,7.0,2.0,2.0,75.0
715,81.0,156.0,97.0,2.0,13.0,10.0,3.0,69.0
716,81.0,184.0,70.0,1.0,22.0,5.0,4.0,60.0
717,81.0,186.0,88.0,1.0,4.0,8.0,3.0,69.0
718,81.0,196.0,76.0,2.0,15.0,6.0,3.0,71.0
719,81.0,176.0,84.0,2.0,13.0,9.0,2.0,76.0
720,81.0,177.0,98.0,1.0,4.0,5.0,3.0,69.0
721,81.0,184.0,80.0,3.0,2.0,5.0,3.0,92.0
722,81.0,182.0,86.0,1.0,15.0,4.0,1.0,69.0
723,81.0,180.0,70.0,2.0,8.0,5.0,2.0,84.0
724,81.0,166.0,80.0,2.0,19.0,3.0,3.0,69.0
725,81.0,178.0,74.0,0.0,9.0,2.0,2.0,69.0
726,81.0,200.0,108.0,3.0,16.0,6.0,2.0,91.0
727,81.0,194.0,106.0,2.0,10.0,7.0,3.0,71.0
728,81.0,187.0,84.0,2.0,11.0,8.0,3.0,71.0
729,81.0,196.0,69.0,1.0,9.0,9.0,1.0,76.0
730,81.0,165.0,72.0,1.0,0.0,8.0,3.0,71.0
731,81.0,190.0,63.0,1.0,18.0,8.0,2.0,69.0
732,81.0,182.0,76.0,0.0,13.0,3.0,2.0,65.0
733,81.0,194.0,61.0,2.0,0.0,6.0,2.0,98.0
734,81.0,162.0,74.0,2.0,15.0,8.0,3.0,71.0
735,81.0,195.0,96.0,3.0,6.0,8.0,2.0,98.0
736,81.0,186.0,71.0,2.0,13.0,5.0,2.0,78.0
737,81.0,199.0,104.0,1.0,7.0,2.0,2.0,76.0
738,81.0,188.0,100.0,2.0,10.0,7.0,2.0,73.0
739,81.0,166.0,61.0,2.0,18.0,8.0,3.0,73.0
740,81.0,183.0,75.0,3.0,22.0,6.0,2.0,83.0
741,81.0,182.0,70.0,2.0,11.0,9.0,1.0,81.0
742,81.0,197.0,100.0,1.0,20.0,4.0,3.0,55.0
743,81.0,193.0,68.0,1.0,18.0,4.0,2.0,74.0
744,81.0,160.0,92.0,1.0,14.0,7.0,3.0,62.0
745,81.0,207.0,74.0,1.0,15.0,0.0,1.0,79.0
746,81.0,208.0,100.0,2.0,19.0,7.0,2.0,72.0
747,81.0,185.0,72.0,1.0,15.0,8.0,1.0,75.0
748,81.0,190.0,76.0,1.0,15.0,8.0,2.0,69.0
749,81.0,162.0,77.0,2.0,2.0,9.0,2.0,80.0
750,81.0,199.0,80.0,1.0,1.0,2.0,3.0,79.0
751,81.0,172.0,99.0,2.0,17.0,6.0,3.0,66.0
752,81.0,185.0,62.0,3.0,4.0,5.0,3.0,96.0
753,81.0,165.0,72.0,1.0,14.0,1.0,2.0,72.0
754,81.0,173.0,76.0,1.0,19.0,7.0,2.0,57.0
755,81.0,184.0,79.0,2.0,12.0,4.0,2.0,83.0
756,81.0,162.0,71.0,2.0,1.0,9.0,4.0,81.0
757,81.0,205.0,77.0,2.0,0.0,6.0,1.0,91.0
758,81.0,196.0,63.0,1.0,18.0,8.0,2.0,65.0
759,81.0,178.0,112.0,1.0,5.0,4.0,5.0,68.0
760,81.0,173.0,69.0,2.0,10.0,5.0,2.0,81.0
761,81.0,180.0,66.0,1.0,14.0,8.0,3.0,66.0
762,81.0,172.0,88.0,1.0,16.0,0.0,3.0,64.0
763,81.0,171.0,73.0,3.0,10.0,8.0,1.0,88.0
764,81.0,186.0,63.0,1.0,6.0,7.0,2.0,83.0
765,81.0,205.0,63.0,1.0,5.0,3.0,2.0,85.0
766,81.0,183.0,109.0,2.0,17.0,4.0,4.0,67.0
767,81.0,191.0,63.0,1.0,3.0,5.0,3.0,78.0
768,81.0,207.0,78.0,2.0,1.0,8.0,2.0,90.0
769,81.0,177.0,81.0,1.0,18.0,3.0,2.0,69.0
770,81.0,195.0,78.0,1.0,10.0,0.0,1.0,84.0
771,81.0,178.0,75.0,3.0,4.0,8.0,4.0,86.0
772,81.0,182.0,65.0,2.0,14.0,0.0,1.0,90.0
773,81.0,183.0,67.0,1.0,4.0,0.0,2.0,82.0
774,81.0,195.0,109.0,1.0,5.0,7.0,2.0,68.0
775,81.0,196.0,88.0,1.0,0.0,9.0,2.0,76.0
776,81.0,170.0,62.0,3.0,22.0,0.0,3.0,87.0
777,81.0,187.0,76.0,1.0,1.0,8.0,4.0,75.0
778,81.0,192.0,98.0,3.0,0.0,9.0,1.0,99.0
779,81.0,178.0,97.0,1.0,6.0,7.0,2.0,76.0
780,81.0,172.0,88.0,2.0,6.0,8.0,1.0,77.0
781,81.0,197.0,71.0,2.0,1.0,7.0,3.0,90.0
782,81.0,185.0,90.0,2.0,16.0,0.0,3.0,84.0
783,81.0,176.0,86.0,1.0,19.0,9.0,2.0,58.0
784,81.0,186.0,84.0,1.0,17.0,10.0,4.0,54.0
785,81.0,196.0,72.0,2.0,16.0,1.0,2.0,88.0
786,81.0,186.0,61.0,2.0,22.0,9.0,1.0,77.0
787,81.0,198.0,69.0,2.0,0.0,5.0,2.0,90.0
788,81.0,185.0,74.0,2.0,14.0,7.0,2.0,78.0
789,81.0,174.0,65.0,2.0,2.0,9.0,3.0,90.0
790,81.0,179.0,94.0,1.0,20.0,2.0,1.0,67.0
791,81.0,177.0,90.0,1.0,8.0,5.0,2.0,66.0
792,81.0,181.0,86.0,1.0,1.0,4.0,4.0,78.0
793,81.0,195.0,76.0,2.0,20.0,3.0,1.0,76.0
794,81.0,179.0,77.0,1.0,4.0,5.0,3.0,76.0
795,81.0,193.0,91.0,1.0,22.0,6.0,4.0,55.0
796,81.0,184.0,65.0,3.0,3.0,4.0,2.0,107.0
797,81.0,198.0,67.0,2.0,4.0,9.0,3.0,81.0
798,81.0,181.0,78.0,1.0,17.0,8.0,4.0,56.0
799,81.0,186.0,95.0,4.0,3.0,9.0,3.0,94.0
800,81.0,183.0,69.0,2.0,19.0,2.0,3.0,77.0
801,81.0,178.0,72.0,1.0,12.0,9.0,1.0,71.0
802,81.0,172.0,66.0,1.0,1.0,3.0,2.0,87.0
803,81.0,188.0,63.0,1.0,0.0,8.0,2.0,80.0
804,81.0,184.0,76.0,1.0,0.0,9.0,2.0,75.0
805,81.0,198.0,62.0,1.0,17.0,7.0,2.0,73.0
806,81.0,174.0,67.0,3.0,9.0,9.0,2.0,90.0
807,81.0,189.0,77.0,1.0,3.0,3.0,2.0,78.0
808,81.0,188.0,81.0,1.0,0.0,4.0,3.0,82.0
809,81.0,169.0,104.0,1.0,3.0,4.0,2.0,70.0
810,81.0,188.0,96.0,2.0,19.0,6.0,3.0,64.0
811,81.0,187.0,64.0,1.0,2.0,3.0,2.0,82.0
812,81.0,182.0,97.0,1.0,19.0,0.0,2.0,70.0
813,81.0,204.0,88.0,1.0,13.0,8.0,3.0,69.0
814,81.0,201.0,72.0,2.0,12.0,2.0,5.0,76.0
815,81.0,183.0,73.0,3.0,18.0,7.0,2.0,87.0
816,81.0,180.0,85.0,1.0,12.0,5.0,4.0,69.0
817,81.0,186.0,62.0,1.0,11.0,6.0,3.0,75.0
818,81.0,182.0,86.0,1.0,0.0,6.0,3.0,78.0
